Date,SAT,RES,LAT,LON,L_MIR,L_TIR,ZEN,AZI
03-Mar-2024 07:30:01,VIIRS375,375,9953589.6898693,666362.694496605,4.6593,13.2345561577135,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953964.6898693,666362.694496605,4.6593,14.7485109959678,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954339.6898693,666362.694496605,4.6593,21.5198243195918,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954714.6898693,666362.694496605,4.6593,17.6146123010017,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955089.6898693,666362.694496605,4.6593,17.4478430838128,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955464.6898693,666362.694496605,4.6593,21.6754861429616,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955839.6898693,666362.694496605,4.6593,22.4603671850457,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956214.6898693,666362.694496605,4.6593,20.6290844134217,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956589.6898693,666362.694496605,4.6593,12.1722126427149,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956964.6898693,666362.694496605,4.6593,15.6378418764316,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9957339.6898693,666362.694496605,3.1761953732956,8.20803268188577,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9957714.6898693,666362.694496605,2.51239420762268,8.62887503614069,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958089.6898693,666362.694496605,2.0330478833941,9.40120121255713,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9951339.6898693,666737.694496605,1.5111456790937,7.96777543799116,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9951714.6898693,666737.694496605,1.9250738530611,7.97178572139505,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952089.6898693,666737.694496605,2.24575326669454,7.98943340451994,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952464.6898693,666737.694496605,2.62427351359919,8.05736053736072,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952839.6898693,666737.694496605,3.78130942274203,8.14686308692846,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953214.6898693,666737.694496605,4.6593,10.6805909456806,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953589.6898693,666737.694496605,4.6593,18.5621879679974,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953964.6898693,666737.694496605,4.6593,15.3079918077061,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954339.6898693,666737.694496605,4.6593,11.7051533999491,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954714.6898693,666737.694496605,4.6593,10.2573783415664,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955089.6898693,666737.694496605,2.36941830638667,10.2219807647468,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955464.6898693,666737.694496605,4.6593,16.1882868407386,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955839.6898693,666737.694496605,4.6593,16.9736835682156,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956214.6898693,666737.694496605,4.6593,16.5350655683734,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956589.6898693,666737.694496605,4.6593,16.6023062969018,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956964.6898693,666737.694496605,4.6593,17.454643756549,7.61904516178494,-80.4643299339407
